constraint_id,context,chi,KL_fwd,KL_rev,d_FR,H_sq,max_tvd,argmax_cl,argmax_idx,type_match
academic_peer_review_gatekeeping,powerless,0.3016,4.818572040970408,1.2360790260159584,1.9611543720992015,0.8869137949758577,0.7099249994615654,snare,tangled_rope,False
academic_peer_review_gatekeeping,moderate,0.641765,0.0030082530426557086,0.002930886757112825,0.07706060118227441,0.0014844004069120408,0.03427501976408032,snare,snare,True
academic_peer_review_gatekeeping,institutional,-0.024506,15.783880651874977,2.8169383652863833,2.064492892326638,0.9742166569132853,0.7104108442121635,snare,tangled_rope,False
academic_peer_review_gatekeeping,analytical,0.79456,0.5067116357290635,0.4863173604608155,0.9952842166856991,0.24257889041111488,0.47610819831345036,snare,tangled_rope,False
adversarial_surface_inflation,powerless,0.2704,4.335141529822254,0.7729338599365184,1.6266316510842835,0.6258139259408996,0.5368736284060396,snare,tangled_rope,False
adversarial_surface_inflation,moderate,0.575376,0.0633225480170992,0.059641905504717846,0.35054080267817533,0.030641152336224255,0.16898528603020946,snare,snare,True
adversarial_surface_inflation,institutional,-0.021971,11.731799533250701,2.4418421234097525,1.7551035056824962,0.7219276158594726,0.5369598310433067,snare,tangled_rope,False
adversarial_surface_inflation,analytical,0.712364,0.016980626735139698,0.016640228227472877,0.1833504375969734,0.008398461304847392,0.09027955079230571,snare,snare,True
agentive_optimism_2026,powerless,0.56518,0.0025458090669333707,0.0020742402893237483,0.0677039152067444,0.0011458456033492743,0.007321967558948872,snare,snare,True
agentive_optimism_2026,moderate,0.575376,0.0032878235718563874,0.0025963672693610795,0.07630836529855649,0.0014555650635570717,0.008091345229021552,snare,snare,True
agentive_optimism_2026,institutional,-0.021971,22.61064327131276,15.188830537693017,3.0425410743769747,1.9009889081703935,0.9842104154976072,snare,rope,False
agentive_optimism_2026,analytical,0.712364,0.0010292437517488106,0.0009689772715403755,0.044542246569637164,0.0004959824311304967,0.004845404178855801,snare,snare,True
ai_compute_capital_moat,powerless,0.3016,4.833800262128201,1.2932308721556747,1.968912166884138,0.8933674737352422,0.7116078079020308,snare,tangled_rope,False
ai_compute_capital_moat,moderate,0.641765,0.002995410245881519,0.0029166919864488197,0.07688453719357484,0.0014776260307886157,0.03414621576163568,snare,snare,True
ai_compute_capital_moat,institutional,-0.024506,16.585366447488706,12.491977028973622,2.86541821971264,1.724702415722658,0.7735964107430707,snare,scaffold,False
ai_compute_capital_moat,analytical,0.79456,0.5054697451099435,0.4850005473470278,0.9943314747616875,0.24212429374740102,0.47610327655113194,snare,tangled_rope,False
ai_evaluators_matching,powerless,0.630393,0.003524409133267442,0.0034237348534046958,0.08334894239903103,0.001736510202587588,0.036937414040603134,snare,snare,True
ai_evaluators_matching,moderate,0.641765,0.0029916312868896633,0.0029134956202020476,0.07683970630711001,0.0014759035563352873,0.034109406735605974,snare,snare,True
ai_evaluators_matching,institutional,-0.024506,15.839020173323373,3.022076885539564,2.07666674373024,0.9846862786697326,0.7125673580581919,snare,tangled_rope,False
ai_evaluators_matching,analytical,0.79456,0.5055407864300813,0.4857143844076532,0.9946611321752535,0.24228154321876677,0.4762075433112606,snare,tangled_rope,False
banach_tarski_paradox,powerless,0.09084,2.429484382656167e-07,2.3719929897782098e-07,0.0006928892521202798,1.2002387773206736e-07,6.714839275279161e-06,mountain,mountain,True
banach_tarski_paradox,moderate,0.079998,3.3267586145946284e-14,3.343828346489071e-14,2.563692708922217e-07,1.670585098434648e-14,2.5517917778827837e-09,mountain,mountain,True
banach_tarski_paradox,institutional,-0.00955,0.03724861243582727,0.1848963791947559,0.36853699493426995,0.03385891001835111,0.03712155731021061,mountain,mountain,True
banach_tarski_paradox,analytical,0.110402,1.2636512976306303e-06,1.3314174647527308e-06,0.0016105093000504647,6.48435016615602e-07,1.653824406859202e-05,mountain,mountain,True
blackstone_tax_receiveable_agreement,powerless,0.739082,0.010873241840820416,0.013818583656999731,0.1562912498211435,0.006103631637067774,0.031334006131304645,snare,snare,True
blackstone_tax_receiveable_agreement,moderate,0.578117,7.438603711755891e-06,1.074475014521011e-05,0.0041573073267162745,4.3207994965241246e-06,0.00046746050123398775,snare,snare,True
blackstone_tax_receiveable_agreement,institutional,-0.028731,22.433537303981442,16.45880170452422,3.125739732420107,1.9841472448330681,0.9722248480557207,snare,scaffold,False
blackstone_tax_receiveable_agreement,analytical,0.931553,3.551657147133567,3.394173609588659,2.503871253417338,1.3730302142684938,0.9494707515216051,snare,tangled_rope,False
boltzmann_universality_2026,powerless,0.13626,5.139366353940738e-05,6.539683225785495e-05,0.010748291686770797,2.8881374034645172e-05,0.00016086697357020618,mountain,mountain,True
boltzmann_universality_2026,moderate,0.119997,8.263682932206564e-13,8.26448214545808e-13,1.2856516009642697e-06,4.132109457341962e-13,1.5788007567962836e-08,mountain,mountain,True
boltzmann_universality_2026,institutional,-0.014325,0.0662911847317683,0.33270318985074987,0.49164636691848085,0.060125344113724916,0.06499731744151283,mountain,mountain,True
boltzmann_universality_2026,analytical,0.165603,0.001996357835740478,0.004876775669411518,0.07691093824328682,0.0014786408712008595,0.002421243611359314,mountain,mountain,True
cancer_prevention,powerless,0.3016,4.167992944286866,0.902508192611333,1.7274467178503408,0.7007775353654666,0.5944105222557482,snare,tangled_rope,False
cancer_prevention,moderate,0.641765,0.0035797186581868895,0.00353478709962996,0.08434527930222369,0.001778267952900822,0.04095955141189883,snare,snare,True
cancer_prevention,institutional,-0.024506,13.075271364121567,3.153883280488355,1.870712630366625,0.8129366043672497,0.5947011847636008,snare,tangled_rope,False
cancer_prevention,analytical,0.79456,0.5046031232562607,0.4181995133458033,0.9557005607522614,0.22402886352264478,0.4402237041569316,snare,tangled_rope,False
cantor_set_topology,powerless,0.13626,5.139366353940738e-05,6.539683225785495e-05,0.010748291686770797,2.8881374034645172e-05,0.00016086697357020618,mountain,mountain,True
cantor_set_topology,moderate,0.119997,8.263682932206564e-13,8.26448214545808e-13,1.2856516009642697e-06,4.132109457341962e-13,1.5788007567962836e-08,mountain,mountain,True
cantor_set_topology,institutional,-0.014325,0.0662911847317683,0.33270318985074987,0.49164636691848085,0.060125344113724916,0.06499731744151283,mountain,mountain,True
cantor_set_topology,analytical,0.165603,0.001996357835740478,0.004876775669411518,0.07691093824328682,0.0014786408712008595,0.002421243611359314,mountain,mountain,True
carrier_deployment_deterrence,powerless,0.3016,4.982822181021924,1.3589717123510423,2.0332402835683094,0.947514078500335,0.7436822707388695,snare,tangled_rope,False
carrier_deployment_deterrence,moderate,0.641765,0.0027795086248152026,0.002699257273506846,0.0740117558243304,0.0013692787278319772,0.0315347926085045,snare,snare,True
carrier_deployment_deterrence,institutional,0.260901,6.700805133683722,1.3660146085928857,2.0662249092833758,0.9757038971188491,0.7442013893678906,snare,tangled_rope,False
carrier_deployment_deterrence,analytical,0.79456,0.49757591461688216,0.5063765126938977,1.0001550515914757,0.24490921718642417,0.4785054762466611,snare,tangled_rope,False
castration_longevity_choice,powerless,0.2704,4.324202331962244,0.7691888612636759,1.6236611998204629,0.6236572032630401,0.5353951030540645,snare,tangled_rope,False
castration_longevity_choice,moderate,0.575376,0.06339268009866621,0.05974778742451977,0.3507942093666626,0.030685355783810823,0.16922725532061644,snare,snare,True
castration_longevity_choice,institutional,-0.007558,11.682684980598733,2.0221890685496438,1.7251473331554628,0.6990302491026996,0.5354808005807763,snare,tangled_rope,False
castration_longevity_choice,analytical,0.712364,0.017005391919101696,0.016678907905253407,0.1835188988246162,0.008413890466430837,0.09037338552231161,snare,snare,True
cb_far_beyond_human,powerless,0.3016,4.821614917498624,1.238153709000647,1.9624070567520575,0.8879547671244042,0.7105210921064471,snare,tangled_rope,False
cb_far_beyond_human,moderate,0.641765,0.003003360105594962,0.0029257288070210657,0.07699541093476309,0.0014818902901840177,0.03422911003115919,snare,snare,True
cb_far_beyond_human,institutional,-0.024506,15.798747323224893,2.852488945578066,2.06702828083487,0.9763939932997519,0.7110083398770009,snare,tangled_rope,False
cb_far_beyond_human,analytical,0.79456,0.5063139502447708,0.48595937709987586,0.9950070261856035,0.24244658902940353,0.4761186330564913,snare,tangled_rope,False
cbdc_implementation,powerless,0.2704,4.335141529822254,0.7729338599365184,1.6266316510842835,0.6258139259408996,0.5368736284060396,snare,tangled_rope,False
cbdc_implementation,moderate,0.575376,0.0633225480170992,0.059641905504717846,0.35054080267817533,0.030641152336224255,0.16898528603020946,snare,snare,True
cbdc_implementation,institutional,-0.021971,11.731799533250701,2.4418421234097525,1.7551035056824962,0.7219276158594726,0.5369598310433067,snare,tangled_rope,False
cbdc_implementation,analytical,0.712364,0.016980626735139698,0.016640228227472877,0.1833504375969734,0.008398461304847392,0.09027955079230571,snare,snare,True
central_limit_theorem_convergence,powerless,0.09084,6.375556736255286e-07,6.223850747153002e-07,0.0011224086400029845,3.1495028029419133e-07,1.757509230537746e-05,mountain,mountain,True
central_limit_theorem_convergence,moderate,0.079998,8.75681089261366e-14,8.749904955599671e-14,4.182955279236503e-07,4.37501865035164e-14,6.6758296668467665e-09,mountain,mountain,True
central_limit_theorem_convergence,institutional,-0.00955,0.09470399355221815,0.4544643166182809,0.5843390180088306,0.08475751008678456,0.09172098174546384,mountain,mountain,True
central_limit_theorem_convergence,analytical,0.110402,3.301727918846741e-06,3.4786633811143442e-06,0.0026032523835323785,1.6942305039230182e-06,4.320105945343283e-05,mountain,mountain,True
china_contraceptive_tax,powerless,0.2704,3.3858157746073565,0.5363739441399336,1.3801324313075964,0.457592270838638,0.41187951026580627,tangled_rope,tangled_rope,True
china_contraceptive_tax,moderate,0.575376,0.06549584849585587,0.06543443697510727,0.36183850490468594,0.03264259249875578,0.17993235849752287,tangled_rope,snare,False
china_contraceptive_tax,institutional,-0.021971,8.917153171749309,2.9346873871875525,1.5944788151479694,0.6026312402619541,0.4119315700882379,tangled_rope,tangled_rope,True
china_contraceptive_tax,analytical,0.712364,0.01706667657735723,0.017250553945078476,0.1852443020412707,0.008572731539250065,0.09214395490124244,tangled_rope,snare,False
