constraint_id,context,H_sq_total,frac_mountain,frac_rope,frac_tangled_rope,frac_snare,frac_scaffold,frac_piton
academic_peer_review_gatekeeping,powerless,0.8869137949758577,0.0,0.000146547483907714,0.2402073836100743,0.7596457473805038,1.8149503250413988e-07,1.4003048163816247e-07
academic_peer_review_gatekeeping,moderate,0.0014844004069120408,4.482852286501462e-28,4.549690370533619e-08,0.7269864982615378,0.27173438050403503,5.486462228941995e-11,0.0012790756826587507
academic_peer_review_gatekeeping,institutional,0.9742166569132853,2.5660616102500516e-31,0.09351968149872181,0.1766615029600755,0.7291950740077842,0.0005277451766471734,9.599635677142648e-05
academic_peer_review_gatekeeping,analytical,0.24257889041111488,3.957373988806202e-30,2.784068401899192e-10,0.46642159599100963,0.5307345949015566,3.3573023442845595e-13,0.00284380882869118
agentive_optimism_2026,powerless,0.0011458456033492743,0.0,9.894657909459942e-06,0.9876273107510627,0.011840514822462967,3.9233354222537996e-07,0.000521887435022535
agentive_optimism_2026,moderate,0.0014555650635570717,1.971646150893412e-39,9.160753692533374e-06,0.9881749910239592,0.011378425474810853,3.8666987334460325e-07,0.0004370360776641635
agentive_optimism_2026,institutional,1.9009889081703935,1.3144642856791085e-31,0.44136233514891704,0.03723346046171472,0.5177255743006594,0.0031732065715506233,0.0005054235171581984
agentive_optimism_2026,analytical,0.0004959824311304967,1.6144599496927235e-27,3.4299300354829724e-05,0.8950047673443623,0.011382791943394166,1.6801141083138642e-06,0.09357646129778045
blackstone_tax_receiveable_agreement,powerless,0.006103631637067774,3.026070068315396e-29,4.99244444554526e-09,0.9579528130071113,0.042043142608111955,3.729627341145301e-06,3.097649912034445e-07
blackstone_tax_receiveable_agreement,moderate,4.3207994965241246e-06,0.0,0.013360037962401598,0.4590903993199353,0.012737177543051507,0.514755223409464,5.7161765147488714e-05
blackstone_tax_receiveable_agreement,institutional,1.9841472448330681,1.3652732971429303e-31,0.18813173688747112,0.007645964331080067,0.4899863810485202,0.31423591734750483,3.854237921212934e-10
blackstone_tax_receiveable_agreement,analytical,1.3730302142684938,1.8207790620403243e-31,2.2193278449551982e-11,0.49199069062985823,0.5080069990636668,9.405267437863083e-08,2.2162316073048646e-06
carrier_deployment_deterrence,powerless,0.947514078500335,1.1588228984372464e-31,7.716564823218921e-05,0.25754694575072234,0.742374239805157,5.941092576439964e-08,1.5893849626614028e-06
carrier_deployment_deterrence,moderate,0.0013692787278319772,2.6374346942633516e-28,5.8847014502639205e-09,0.7576645180420235,0.2381973986261248,2.6374346942633516e-28,0.004138077447150201
carrier_deployment_deterrence,institutional,0.9757038971188491,1.1253539531569673e-31,0.00025974584882712667,0.25027410368537284,0.7494635456321356,1.5535254972387773e-07,2.449481114712847e-06
carrier_deployment_deterrence,analytical,0.24490921718642417,1.787557017489175e-30,3.2901156634294656e-11,0.49832114158747864,0.49219088954509194,1.787557017489175e-30,0.009487968834528236
cbdc_implementation,powerless,0.6258139259408996,0.0,0.0007110341180348596,0.16287104906908761,0.8364132569047711,4.637609221427516e-06,2.2298884900649603e-08
cbdc_implementation,moderate,0.030641152336224255,0.0,2.838787559072425e-07,0.6233428357201706,0.3766568130508319,5.379230582755329e-08,1.3557935940152835e-08
cbdc_implementation,institutional,0.7219276158594726,3.462789022281477e-31,0.15784025553837383,0.09260294907050823,0.7437659454202444,0.0057828347678250056,8.015203048624367e-06
cbdc_implementation,analytical,0.008398461304847392,3.919329384741357e-29,1.363496951325329e-06,0.5822647466441211,0.41735208971230014,4.7467368142582036e-07,0.00038132547294589465
china_contraceptive_tax,powerless,0.457592270838638,6.271651506870036e-42,0.001498515830137512,0.11840558419959765,0.8800888462504569,7.0487807082213476e-06,4.9390997498453445e-09
china_contraceptive_tax,moderate,0.03264259249875578,8.79176264889688e-41,5.103542964792438e-07,0.5019301621485733,0.49806920854091885,6.691875288509986e-08,5.203745850066933e-08
china_contraceptive_tax,institutional,0.6026312402619541,4.148364168839718e-31,0.2746590594320544,0.03447592738547782,0.6835336543955096,0.007324779616349252,6.579170608913667e-06
china_contraceptive_tax,analytical,0.008572731539250065,2.877680965628257e-29,2.760216093615986e-06,0.45766353003749444,0.5418817624944685,6.757007663682644e-07,0.0004512715511771626
cholesterol_pill_cost,powerless,1.517178658671598,0.0,0.02085290343947575,0.5139393814913699,0.4615264867131674,0.003681095912261658,1.3244372523213904e-07
cholesterol_pill_cost,moderate,4.948009225852688e-05,6.24041874050628e-28,2.6699741031817797e-05,0.9928151046872503,0.006653247789062278,0.0004971959313591929,7.751851296415238e-06
cholesterol_pill_cost,institutional,1.9747049659364304,1.2659526694888036e-31,0.2794228803418247,0.0018645256890253766,0.502728255484877,0.2159843276660636,1.0818209302674568e-08
cholesterol_pill_cost,analytical,0.02303461833920969,1.0842722207917844e-29,5.735305139863684e-08,0.9742277423762608,0.02574490370441152,1.8167502667717854e-06,2.5479816009631832e-05
climate_catastrophe_belief,powerless,0.4497919488806734,2.552165962133376e-41,0.0007954470952060759,0.12056793240988806,0.8786323745557627,4.235314552094362e-06,1.0624591089463351e-08
climate_catastrophe_belief,moderate,0.03264259249875578,8.79176264889688e-41,5.103542964792438e-07,0.5019301621485733,0.49806920854091885,6.691875288509986e-08,5.203745850066933e-08
climate_catastrophe_belief,institutional,0.6026312402619541,4.148364168839718e-31,0.2746590594320544,0.03447592738547782,0.6835336543955096,0.007324779616349252,6.579170608913667e-06
climate_catastrophe_belief,analytical,0.008572731539250065,2.877680965628257e-29,2.760216093615986e-06,0.45766353003749444,0.5418817624944685,6.757007663682644e-07,0.0004512715511771626
coe_ukraine_reparations_register,powerless,0.6258139259408996,0.0,0.0007110341180348596,0.16287104906908761,0.8364132569047711,4.637609221427516e-06,2.2298884900649603e-08
coe_ukraine_reparations_register,moderate,0.030641152336224255,0.0,2.838787559072425e-07,0.6233428357201706,0.3766568130508319,5.379230582755329e-08,1.3557935940152835e-08
coe_ukraine_reparations_register,institutional,0.7219276158594726,3.462789022281477e-31,0.15784025553837383,0.09260294907050823,0.7437659454202444,0.0057828347678250056,8.015203048624367e-06
coe_ukraine_reparations_register,analytical,0.008398461304847392,3.919329384741357e-29,1.363496951325329e-06,0.5822647466441211,0.41735208971230014,4.7467368142582036e-07,0.00038132547294589465
cognac_geopolitical_risk,powerless,1.8277058807211,0.0,0.5159706205275716,0.01839237450144851,0.4620353154689405,0.0036016830986227294,6.403416716513195e-09
cognac_geopolitical_risk,moderate,4.517808282608888e-05,0.0,0.01058941866507823,0.9867665849493579,0.00034255293211214716,0.0023012975423717975,1.4591107997072767e-07
cognac_geopolitical_risk,institutional,1.9976055019901067,1.2514906788143174e-31,0.4791031624409595,5.148452375117282e-05,0.5003487894560076,0.02049656357551043,3.771245164234236e-12
cognac_geopolitical_risk,analytical,1.4734257869654366e-05,1.2471664523412262e-26,0.04680423419296788,0.9380772478936884,0.0003818234222757843,0.014705879475472297,3.08150155955431e-05
collective_stupidity_2026,powerless,0.5257199839993597,4.67682971335783e-31,0.1282750959849076,0.5639503841243311,0.14051579846314916,1.9204821566598765e-06,0.16725680094545556
collective_stupidity_2026,moderate,6.996532740980563e-06,3.15422833036172e-26,3.4040093929039812e-06,0.11321614310705752,5.498255294008435e-05,3.15422833036172e-26,0.8867254703306094
collective_stupidity_2026,institutional,1.9958537279249668,8.546716362344758e-36,0.49057199928311895,0.0017497457892417983,0.500917775935799,4.886725356794002e-05,0.006711611738272349
collective_stupidity_2026,analytical,0.010364739497221912,2.4473435990792886e-29,2.297815895399227e-09,0.03647846225667227,0.003975877079491675,2.4473435990792886e-29,0.9595456583660202
college_admissions_market,powerless,0.9804841109804829,2.5497279324705807e-31,0.10193432242345397,0.17193468390589897,0.7251432918213406,0.0009097515235175673,7.795032578885997e-05
college_admissions_market,moderate,0.0014818902901840177,3.9750672847445605e-28,4.7600126198040436e-08,0.7277832851126824,0.271327448524981,2.664316613136511e-09,0.0008892160978938489
college_admissions_market,institutional,0.9763939932997519,2.560339351251888e-31,0.0951632102708593,0.17587422090229926,0.7281809194791251,0.0007151533320356993,6.649601568057352e-05
college_admissions_market,analytical,0.24244658902940353,3.90086217689641e-30,2.9094311085275205e-10,0.46774086313318686,0.530279591887176,1.6284926653757872e-11,0.001979544672409045
colorado_sbe_decentralization_friction,powerless,0.007257311839154262,0.0,6.3112327580647746e-06,0.08037434008024844,0.9195364117381268,5.95785201070683e-08,8.287737034656693e-05
colorado_sbe_decentralization_friction,moderate,0.010043699692947038,0.0,5.625854974078582e-06,0.08451324398117557,0.9153818850092601,5.811929418108938e-08,9.918703529608242e-05
colorado_sbe_decentralization_friction,institutional,0.3961063681169194,6.3114400765871375e-31,0.7973971294631006,0.052206186099403425,0.14828052762157742,0.0020817325725916405,3.442424332692336e-05
colorado_sbe_decentralization_friction,analytical,0.00231882185931602,2.2295731796200924e-28,4.0297146671956993e-05,0.0692330527795725,0.9034707453019476,7.862502143569442e-07,0.027255118521593628
commercial_data_brokerage,powerless,5.282067927747872e-05,6.749649465658071e-27,4.4247821338221775e-07,0.9435148045681623,0.005050159137836959,6.749649465658071e-27,0.05143459381578731
commercial_data_brokerage,moderate,4.893505028503907e-05,8.327558074743698e-27,4.776126653716445e-07,0.8689073298570321,0.004457175384763721,8.327558074743698e-27,0.12663501714553882
commercial_data_brokerage,institutional,1.9200630696521488,2.636014497651345e-32,0.3878192088523619,0.08863207453022172,0.5174949163948785,0.0014055672981287493,0.004648232924409064
commercial_data_brokerage,analytical,0.029385835693129997,1.6694958791941233e-29,7.953491621406251e-10,0.6543716655577344,0.024333255396938255,1.6694958791941233e-29,0.32129507824997816
complexity_debt,powerless,0.4494066887301821,6.38588460498026e-42,0.0011233575882694823,0.11644135915747396,0.882434681747253,3.209526714552641e-07,2.805543320760938e-07
complexity_debt,moderate,0.000364486015397585,0.0,7.302331167919765e-07,0.4150135822695677,0.5849854871910091,3.6135366136570903e-09,1.966927698751608e-07
complexity_debt,institutional,0.5602961220420642,4.461808222078766e-31,0.22832135299431275,0.04712204135932624,0.7238676292120576,0.00037002046090988137,0.0003189559733936211
complexity_debt,analytical,0.008710363792537154,1.0774588843729674e-28,1.979597214672698e-06,0.44497649983810594,0.5361863020011269,8.450285081578722e-09,0.018835210113267328
condiment_tyranny,powerless,5.890898686911172e-05,4.871683265091094e-38,0.5538835960821735,1.5886190145386923e-06,0.44496109584090443,0.0011175520942658687,3.616736364170264e-05
condiment_tyranny,moderate,8.764752923524274e-05,3.274318489041064e-38,0.4969224866444041,9.283969203624536e-08,0.5019952586099965,0.0010412636337216083,4.0898272185846426e-05
condiment_tyranny,institutional,0.740497938262218,3.376108800777277e-31,0.7997033699846097,0.19461225856842881,4.6755156068777383e-05,0.005636908464413489,7.078264793096336e-07
condiment_tyranny,analytical,0.0016980929633246568,0.0,0.0778053256933268,0.000523710897114122,0.9213300752512262,0.00024983097258395303,9.105718574888304e-05
confidential_ai_whatsapp,powerless,0.3983963166434848,0.0,1.1853474817557591e-05,0.22750827688128122,0.7724793999827144,3.520197571068508e-08,4.344592111407081e-07
confidential_ai_whatsapp,moderate,0.030761590607230452,0.0,2.1623027196833667e-07,0.619547866650537,0.3804517450246813,6.023308723780349e-09,1.6607120103095063e-07
confidential_ai_whatsapp,institutional,0.6958144827457994,3.5927435905258366e-31,0.1282102649893911,0.10516515343868542,0.7658053239320978,0.0006915833814321137,0.00012767425839375562
confidential_ai_whatsapp,analytical,0.008464267269173069,1.0681644066984874e-28,1.0077693101313896e-06,0.5758537946721213,0.41852436688673955,2.5009358800651528e-08,0.0056208056624702995
consumer_debt_slavery,powerless,0.0014503408273890152,2.5821543143928406e-30,2.5821543143928406e-30,0.9903222698104175,0.009675062722153155,2.184448629657793e-06,4.830187996075584e-07
consumer_debt_slavery,moderate,0.002916798478815315,1.3579856790769402e-30,1.3579856790769402e-30,0.9887020081372239,0.011296376703154545,1.1028581753350867e-06,5.123014461928339e-07
consumer_debt_slavery,institutional,1.7124499999241076,1.1045510434471115e-31,0.06468976628101841,0.38300845471751277,0.49807792927692174,0.054223847280167776,2.4443793283129386e-09
consumer_debt_slavery,analytical,1.234742374378208,3.4310067634213186e-33,3.4310067634213186e-33,0.6157770043454042,0.3842193598823148,1.99208963773177e-09,3.6337801912394826e-06
couples_residency_match,powerless,0.00010807729110724911,2.655376745230742e-38,0.7393592424280128,7.577878343817794e-05,0.24453415605269793,0.01603058872229859,2.3401355260171758e-07
couples_residency_match,moderate,0.0011251888201251798,2.5505579184638066e-39,0.9689650264370748,0.0012365248414656727,0.016329309738968092,0.01346912977175277,9.210738626572017e-09
couples_residency_match,institutional,1.0868725608343779,2.300179152931494e-31,0.6606802757208516,0.28911405787299793,3.210701143793215e-05,0.05017355901925442,3.7545810508095255e-10
couples_residency_match,analytical,0.0019127453740334674,1.500387502642582e-39,0.16919097789808962,0.00036587522719418983,0.8246034861148531,0.005838704273378891,9.5648648410887e-07
crisis_signal_saturation,powerless,0.6199114276529726,0.0,0.0005445306123814449,0.16141118428779402,0.8380434630969109,5.227285753177328e-07,2.992743381724287e-07
crisis_signal_saturation,moderate,0.030761590607230452,0.0,2.1623027196833667e-07,0.619547866650537,0.3804517450246813,6.023308723780349e-09,1.6607120103095063e-07
crisis_signal_saturation,institutional,0.688193793258032,3.631838506409756e-31,0.11436324363477565,0.11076662764308959,0.774285441943824,0.00048388940733479815,0.00010079737097592925
crisis_signal_saturation,analytical,0.008464267269173069,1.0681644066984874e-28,1.0077693101313896e-06,0.5758537946721213,0.41852436688673955,2.5009358800651528e-08,0.0056208056624702995
critical_actor_overcentralization,powerless,4.908916214522932e-05,0.0,3.750045063751542e-05,0.9909927174904315,0.005557252638703263,0.003412440074114038,8.934611372781867e-08
critical_actor_overcentralization,moderate,4.194087459701556e-05,1.275496573378134e-29,5.091002632198938e-05,0.9893390368714824,0.0055889098469252005,0.0050209047058830236,2.385493874284902e-07
critical_actor_overcentralization,institutional,1.9884387696495451,1.2572515499439453e-31,0.09102605546913828,0.00011186364187090022,0.4998273937104497,0.40903468716938735,9.153800362866698e-12
critical_actor_overcentralization,analytical,0.01957103915621493,1.2755554403168505e-29,1.091005445700773e-07,0.9781771272595049,0.021803743439067987,1.823061670229868e-05,7.895841804031591e-07
cs_ecmo_bridge,powerless,0.024648452159897385,0.0,6.06533909783747e-06,0.48956459751369147,0.510373873602363,5.546354373124299e-05,1.1165114331495206e-12
cs_ecmo_bridge,moderate,0.03264467319862929,0.0,5.528709448330675e-06,0.5014468388183616,0.4984929502812397,5.468218730839367e-05,3.641894213309188e-12
cs_ecmo_bridge,institutional,1.5601925968722827,1.6023673047393345e-31,0.13742454328384116,0.1498647006274134,0.2637395782206777,0.4489711778669386,1.1292903824097128e-12
cs_ecmo_bridge,analytical,0.008572583376994507,2.5121588674512753e-29,3.2675027959615886e-05,0.4570781683995928,0.542336794433694,0.0005523309021653542,3.1236588390148515e-08
cultural_refragmentation_2026,powerless,1.510822326631247,1.8995345808373696e-42,0.005145361311974589,0.5327799245403381,0.4618877333144962,2.033008301803319e-05,0.0001666507501731054
cultural_refragmentation_2026,moderate,5.056107025054164e-05,3.5169033651928866e-27,3.228371473787954e-06,0.9840503970902582,0.006629609148796588,2.6298947872577736e-06,0.009314135494684276
cultural_refragmentation_2026,institutional,1.932110750568457,1.2912233956684025e-31,0.430775630670294,0.04964529743637031,0.5137585196757478,0.005676781312593973,0.0001437709049939106
cultural_refragmentation_2026,analytical,0.02402643804160223,2.1634654080443482e-29,6.793762629568695e-09,0.9438838918578062,0.026174899784146603,6.5186007912684995e-09,0.029941195045683842
data_laundering_pipeline,powerless,1.31166733666855,3.064234821221478e-32,0.003345749518956908,0.5937784240073678,0.40278764877415174,3.568368974351307e-05,5.249400977998262e-05
data_laundering_pipeline,moderate,0.00012726222898591438,6.624642359628497e-28,6.624642359628497e-28,0.9830572311137898,0.0069484685361975215,6.310779476408459e-07,0.00999366927206496
data_laundering_pipeline,institutional,1.950708560420892,4.598727147780379e-32,0.4368167681223665,0.02895328759746377,0.5095072334077593,0.024681078747561532,4.163212484891041e-05
data_laundering_pipeline,analytical,0.19852400061380618,4.518736468376042e-31,4.518736468376042e-31,0.8969831090719156,0.08863880037889829,2.143083274346654e-10,0.014378090334877776
dead_sea_effect,powerless,0.024647893635722666,0.0,5.598810421388924e-07,0.49005011271331356,0.509949243720531,6.787481377717278e-08,1.581029944541617e-08
dead_sea_effect,moderate,0.03264259249875578,8.79176264889688e-41,5.103542964792438e-07,0.5019301621485733,0.49806920854091885,6.691875288509986e-08,5.203745850066933e-08
dead_sea_effect,institutional,0.6026312402619541,4.148364168839718e-31,0.2746590594320544,0.03447592738547782,0.6835336543955096,0.007324779616349252,6.579170608913667e-06
dead_sea_effect,analytical,0.008572731539250065,2.877680965628257e-29,2.760216093615986e-06,0.45766353003749444,0.5418817624944685,6.757007663682644e-07,0.0004512715511771626
debt_service_squeeze,powerless,0.6258139259408996,0.0,0.0007110341180348596,0.16287104906908761,0.8364132569047711,4.637609221427516e-06,2.2298884900649603e-08
debt_service_squeeze,moderate,0.030641152336224255,0.0,2.838787559072425e-07,0.6233428357201706,0.3766568130508319,5.379230582755329e-08,1.3557935940152835e-08
debt_service_squeeze,institutional,0.7219276158594726,3.462789022281477e-31,0.15784025553837383,0.09260294907050823,0.7437659454202444,0.0057828347678250056,8.015203048624367e-06
debt_service_squeeze,analytical,0.008398461304847392,3.919329384741357e-29,1.363496951325329e-06,0.5822647466441211,0.41735208971230014,4.7467368142582036e-07,0.00038132547294589465
